descriptor,folder,N,T,temperature_regime,fro_regime,graph_family,gamma_fro_norm,field_complexity,interaction_complexity,final_loss,parameter_rmse,field_rmse,interaction_fro_error,beta_abs_error,eta_abs_error,zeta_abs_error,psi_abs_error,avg_field_coef_abs_error,max_field_coef_abs_error,avg_interaction_coef_abs_error,max_interaction_coef_abs_error,n_field_params,n_interaction_params
N5000_T10_baseline_temp_fro_small_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_baseline_temp_fro_small_uniform_known_graph_20260401_000852,5000,10,baseline_temp,fro_small,complete,1.0001000150036412,uniform,known_graph,0.5692546985333891,0.0053843898960895,0.0036545430343321032,0.000826573239168227,0.0075981631612724865,0.0018197444551211611,0.009569426529821068,0.002700681106115599,0.003654543034332103,0.003654543034332103,0.0008264905777099485,0.0008264905777099485,1,1
N5000_T10_baseline_temp_fro_small_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_baseline_temp_fro_small_uniform_shared_feature_interactions_20260401_001027,5000,10,baseline_temp,fro_small,complete,1.0001000150036412,uniform,shared_feature_interactions,0.5444527011319894,0.5382344055550816,0.010512448821823504,0.684959481546436,0.007653383966454763,0.0021123090952656354,0.0024345178480084106,0.006824658604317246,0.010512448821823506,0.010512448821823506,0.4013729855024817,1.6202660321368,1,11
N5000_T10_baseline_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_baseline_temp_fro_small_shared_feature_field_known_graph_20260401_001218,5000,10,baseline_temp,fro_small,complete,1.0001000150036412,shared_feature_field,known_graph,0.5910693864044749,0.018511582814693877,0.017588299347611875,0.005800297938381342,0.007927554967172956,0.002097991150977599,0.010730325309940558,0.001626949260489452,0.016986712460546807,0.04642142258865112,0.0057997178795826665,0.0057997178795826665,11,1
N5000_T10_baseline_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_baseline_temp_fro_small_shared_feature_field_shared_feature_interactions_20260401_001353,5000,10,baseline_temp,fro_small,complete,1.0001000150036412,shared_feature_field,shared_feature_interactions,0.5781629179203922,1.6148632228997781,0.14496987427825367,2.6610202710822284,0.004383790142685251,0.0006560387954620828,0.0010749217184766735,0.002491239370788767,0.084415017016754,0.511869537086562,1.1957013463840114,6.073150605945948,11,11
N5000_T10_baseline_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_baseline_temp_fro_medium_uniform_known_graph_20260401_001542,5000,10,baseline_temp,fro_medium,erdos_renyi,2.721834941242926,uniform,known_graph,0.5739267560053058,0.012390351347868174,0.003708380396098332,0.06864956806395024,0.008809229448891287,0.004393336399471759,0.002190665460276242,0.013020398308545289,0.003708380396098332,0.003708380396098332,0.02522179689287407,0.02522179689287407,1,1
N5000_T10_baseline_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_baseline_temp_fro_medium_uniform_shared_feature_interactions_20260401_001654,5000,10,baseline_temp,fro_medium,erdos_renyi,2.66005305954369,uniform,shared_feature_interactions,0.5542245396464894,2.21254481212163,0.00902403133136265,2.99822028415153,0.005254414375342076,0.00480425761369363,0.005052007942210723,0.00291530102073978,0.009024031331362647,0.009024031331362647,1.0634550181221099,8.692855975257388,1,11
N5000_T10_baseline_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_baseline_temp_fro_medium_shared_feature_field_known_graph_20260401_001818,5000,10,baseline_temp,fro_medium,erdos_renyi,2.757401639120031,shared_feature_field,known_graph,0.5959036658358907,0.019299856484524827,0.011772750360783337,0.06037272268256682,0.0013278529751027945,0.0016112545720673027,0.013603476675004167,0.0017098359793387696,0.01833417004176088,0.047599629404949946,0.02189478740638995,0.02189478740638995,11,1
N5000_T10_baseline_temp_fro_medium_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_baseline_temp_fro_medium_shared_feature_field_shared_feature_interactions_20260401_001930,5000,10,baseline_temp,fro_medium,erdos_renyi,2.733991031426953,shared_feature_field,shared_feature_interactions,0.5842919431075779,0.15598869891517061,0.02165354224625442,0.2493299665734286,0.007690735293095996,0.005562780261830089,0.0001206393287054297,0.009199399446852607,0.029145892001820103,0.11561746269043216,0.17831738452229462,0.4940806062886604,11,11
N5000_T10_baseline_temp_fro_large_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_baseline_temp_fro_large_uniform_known_graph_20260401_002057,5000,10,baseline_temp,fro_large,cycle,50.0,uniform,known_graph,0.5516560126682941,0.005260761852336075,0.009699125495635397,0.14293283276624047,0.003392978531685409,0.004232296249145839,0.0015181195764895072,0.005663869387911136,0.009699125495635397,0.009699125495635397,0.0028586566553248094,0.0028586566553248094,1,1
N5000_T10_baseline_temp_fro_large_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_baseline_temp_fro_large_uniform_shared_feature_interactions_20260401_002203,5000,10,baseline_temp,fro_large,cycle,50.0,uniform,shared_feature_interactions,0.5449573189456326,0.8525880318606972,0.004441771621727542,1.1552700804945226,0.004875590303633437,0.000556417970736453,2.8664207719297785e-05,0.0006945140624892709,0.004441771621727542,0.004441771621727542,0.6900048466320109,1.8491423361226247,1,11
N5000_T10_baseline_temp_fro_large_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_baseline_temp_fro_large_shared_feature_field_known_graph_20260401_002324,5000,10,baseline_temp,fro_large,cycle,50.0,shared_feature_field,known_graph,0.565876737367277,0.024207394404535718,0.012600464919366297,0.2392114141517908,0.005332762565720961,0.0017925265250903072,0.007993027440670653,0.0027920915468626073,0.020717401026756007,0.0640453458683451,0.0047842282830358185,0.0047842282830358185,11,1
N5000_T10_baseline_temp_fro_large_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_baseline_temp_fro_large_shared_feature_field_shared_feature_interactions_20260401_002431,5000,10,baseline_temp,fro_large,cycle,50.0,shared_feature_field,shared_feature_interactions,0.5777286074629305,0.2765251867849965,0.03659813784738353,0.46496427153542547,0.012389591863611549,0.002960831627509833,0.001024417621817597,0.0014360290917398988,0.03873441876646709,0.10041588260191825,0.2584045995043607,1.180170744680223,11,11
N5000_T10_low_temp_fro_small_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_low_temp_fro_small_uniform_known_graph_20260401_002551,5000,10,low_temp,fro_small,complete,1.0001000150036412,uniform,known_graph,0.15332284921476363,0.023607420707805887,0.042392583623423796,0.021197590084158325,0.03265640530482461,0.0030045330428863926,0.004634186637068716,0.0007342062003315997,0.042392583623423796,0.042392583623423796,0.02119547021918855,0.02119547021918855,1,1
N5000_T10_low_temp_fro_small_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_low_temp_fro_small_uniform_shared_feature_interactions_20260401_002727,5000,10,low_temp,fro_small,complete,1.0001000150036412,uniform,shared_feature_interactions,0.3174319927983658,2.337765806185154,0.006123439638817007,3.2025293637029115,0.007957362816086055,0.000860703317256406,0.012806706884698982,0.012872337041320348,0.006123439638817008,0.006123439638817008,1.464416954021636,7.475655809622961,1,11
N5000_T10_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_low_temp_fro_small_shared_feature_field_known_graph_20260401_002917,5000,10,low_temp,fro_small,complete,1.0001000150036412,shared_feature_field,known_graph,0.1699987042093867,0.08496862351044836,0.062641689692331,0.014345324254247931,0.026132967785015282,0.010353632648501976,0.00649826666129627,0.007182534384393202,0.07121258823204818,0.29296112959219117,0.014343889650122899,0.014343889650122899,11,1
N5000_T10_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260401_003052,5000,10,low_temp,fro_small,complete,1.0001000150036412,shared_feature_field,shared_feature_interactions,0.31976583483278875,0.9299544952998782,0.05733246468367766,1.58141903541869,0.016748387569072154,0.0008044849271945376,0.005167464524227672,0.006805227677943448,0.06861647676108472,0.167544343051972,0.7738128615808212,4.380939479720331,11,11
N5000_T10_low_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_low_temp_fro_medium_uniform_known_graph_20260401_003241,5000,10,low_temp,fro_medium,erdos_renyi,2.7515412723246717,uniform,known_graph,0.16946858533298298,0.02928638096303554,0.05859272827594486,0.05964178346603692,0.029413370294489205,0.0126483603547074,0.0032240030006009945,0.014411251129859415,0.05859272827594486,0.05859272827594486,0.021675772799016002,0.021675772799016002,1,1
N5000_T10_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_low_temp_fro_medium_uniform_shared_feature_interactions_20260401_003353,5000,10,low_temp,fro_medium,erdos_renyi,2.7128077950612592,uniform,shared_feature_interactions,0.3262467954761475,2.520216331878541,0.058720706884488376,3.343959087769163,0.05384059629440774,0.0004192418144611798,0.003005998376125696,0.005324946140318865,0.05872070688448838,0.05872070688448838,1.806996991956912,7.437280907238412,1,11
N5000_T10_low_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_low_temp_fro_medium_shared_feature_field_known_graph_20260401_003517,5000,10,low_temp,fro_medium,erdos_renyi,2.688767442448433,shared_feature_field,known_graph,0.20449290284099164,0.06395064354266528,0.044143361567093795,0.022182897744866734,0.002752723170452276,0.0003043248245609975,0.006608948822887761,0.009476676291908959,0.060740291955435295,0.14500245901410547,0.008250210633560906,0.008250210633560906,11,1
N5000_T10_low_temp_fro_medium_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_low_temp_fro_medium_shared_feature_field_shared_feature_interactions_20260401_003628,5000,10,low_temp,fro_medium,erdos_renyi,2.6766253531738884,shared_feature_field,shared_feature_interactions,0.3286756220277526,0.6783824183020813,0.04347348360529713,1.1431690713952232,0.004503710334861077,0.010614674731567741,0.007185883804406545,0.0066402252785301985,0.040636301784106224,0.13058201001857903,0.5300248481920213,3.20385088545016,11,11
N5000_T10_low_temp_fro_large_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_low_temp_fro_large_uniform_known_graph_20260401_003753,5000,10,low_temp,fro_large,cycle,50.0,uniform,known_graph,0.16839138148834346,0.027885619230237725,0.04079972402002985,0.19394949296157582,0.05390469389990593,0.007257175091117007,0.0032770238666733897,0.0041062168130494014,0.04079972402002985,0.04079972402002985,0.0038789898592315186,0.0038789898592315186,1,1
N5000_T10_low_temp_fro_large_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_low_temp_fro_large_uniform_shared_feature_interactions_20260401_003900,5000,10,low_temp,fro_large,cycle,50.0,uniform,shared_feature_interactions,0.31695223099345077,0.5152240565955194,0.04018129976327134,0.6866325243923583,0.04316245503749183,0.011019530477913153,0.005513809741082398,0.0010439252539887756,0.04018129976327134,0.04018129976327134,0.42708281125366265,1.210451433580474,1,11
N5000_T10_low_temp_fro_large_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_low_temp_fro_large_shared_feature_field_known_graph_20260401_004020,5000,10,low_temp,fro_large,cycle,50.0,shared_feature_field,known_graph,0.2016084873633396,0.04024794273765106,0.04388133552803317,0.23076999122406694,0.03838962544589353,0.021104649033732326,0.004680767921823481,0.010229657874491371,0.038225198849403556,0.10813855302480246,0.0046153998244813366,0.0046153998244813366,11,1
N5000_T10_low_temp_fro_large_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t10_low_temp_fro_large_shared_feature_field_shared_feature_interactions_20260401_004127,5000,10,low_temp,fro_large,cycle,50.0,shared_feature_field,shared_feature_interactions,0.3261455009241179,0.44601880992050624,0.04272519957569387,1.0441676800033397,0.010853340086431684,0.010854392763576026,0.0032789315859624857,0.010390176784218441,0.04927847147493372,0.15509745227675842,0.35694642886818745,1.9196939625887637,11,11
N5000_T100_high_temp_fro_small_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_high_temp_fro_small_uniform_known_graph_20260401_004248,5000,100,high_temp,fro_small,complete,1.0001000150036412,uniform,known_graph,0.6740562092829868,0.0011857063267991918,0.0007732529888299089,0.0012996238781501832,0.0013422905276492814,0.001514381139288725,0.0013462473149110366,0.0004912396838262431,0.0007732529888299089,0.0007732529888299089,0.0012994939092639546,0.0012994939092639546,1,1
N5000_T100_high_temp_fro_small_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_high_temp_fro_small_uniform_shared_feature_interactions_20260401_005341,5000,100,high_temp,fro_small,complete,1.0001000150036412,uniform,shared_feature_interactions,0.6692240927204303,0.1406475212473313,0.015600680185374333,0.1998237692794331,0.0014747981189156267,0.00017885183796247442,0.0017475868916534132,0.0005656213093884685,0.015600680185374333,0.015600680185374333,0.11808123109747104,0.45099068977611384,1,11
N5000_T100_high_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_high_temp_fro_small_shared_feature_field_known_graph_20260401_010450,5000,100,high_temp,fro_small,complete,1.0001000150036412,shared_feature_field,known_graph,0.6730953740981203,0.0124632162766773,0.008473577009945922,0.02449519211618654,0.0013029178812128533,0.002367035171837317,0.000495427225683881,0.0007060652445035343,0.010127329472355166,0.02745979705712183,0.024492742474472834,0.024492742474472834,11,1
N5000_T100_high_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_high_temp_fro_small_shared_feature_field_shared_feature_interactions_20260401_011604,5000,100,high_temp,fro_small,complete,1.0001000150036412,shared_feature_field,shared_feature_interactions,0.6689159255012346,0.10597584735079195,0.01541655609126302,0.18519206707382935,6.668164132266063e-05,0.0030623404728586925,0.0006042361951047182,0.00027616152832662944,0.02195545161714602,0.053781907167062826,0.13642604893914353,0.29741385368860257,11,11
N5000_T100_high_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_high_temp_fro_medium_uniform_known_graph_20260401_012722,5000,100,high_temp,fro_medium,erdos_renyi,2.7209793294494506,uniform,known_graph,0.6747032689446758,0.03300484640406661,0.013443681213925281,0.21663309656264157,0.0008046695143124338,0.0005427286056872288,0.0010359984805837774,0.003806178829387011,0.01344368121392528,0.01344368121392528,0.07961585529814261,0.07961585529814261,1,1
N5000_T100_high_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_high_temp_fro_medium_uniform_shared_feature_interactions_20260401_013751,5000,100,high_temp,fro_medium,erdos_renyi,2.762675896915164,uniform,shared_feature_interactions,0.6698300864094119,0.09045969381596781,0.0022993030913597834,0.12982684646580242,0.0012770844561097172,0.00037852927440735,2.0516657552815953e-05,7.89840603835773e-05,0.0022993030913597834,0.0022993030913597834,0.06996348631984105,0.3040024243480238,1,11
N5000_T100_high_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_high_temp_fro_medium_shared_feature_field_known_graph_20260401_014835,5000,100,high_temp,fro_medium,erdos_renyi,2.727693730643807,shared_feature_field,known_graph,0.6736399813935332,0.009015095725314339,0.006840518220058885,0.07779915981981343,0.001124591889559351,0.0006753523409310947,0.002066506804388385,0.0014456603833990153,0.005031653706552624,0.01326282317306171,0.028521955726103054,0.028521955726103054,11,1
N5000_T100_high_temp_fro_medium_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_high_temp_fro_medium_shared_feature_field_shared_feature_interactions_20260401_015907,5000,100,high_temp,fro_medium,erdos_renyi,2.772740276812556,shared_feature_field,shared_feature_interactions,0.6692516507076854,0.1789526041539964,0.016819899584929996,0.3672482349316126,0.0005034429300577736,0.000263561040999432,0.0004043594763202818,0.0005733305938992808,0.024438313365085708,0.055777709478354795,0.19353671705428244,0.7647630578530668,11,11
N5000_T100_high_temp_fro_large_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_high_temp_fro_large_uniform_known_graph_20260401_020952,5000,100,high_temp,fro_large,cycle,50.0,uniform,known_graph,0.6713845551567766,0.0021379984343299374,0.0029857869701565283,0.17699975516621294,0.0008982099071062066,0.0008980218598816803,0.0020002673980113184,0.0006045169202522835,0.0029857869701565287,0.0029857869701565287,0.003539995103324256,0.003539995103324256,1,1
N5000_T100_high_temp_fro_large_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_high_temp_fro_large_uniform_shared_feature_interactions_20260401_022017,5000,100,high_temp,fro_large,cycle,50.0,uniform,shared_feature_interactions,0.6676230586767503,0.33902377021576985,0.0015028123091595236,0.4483254422542613,0.001019393917827821,0.0012265144275553173,0.0008012873757249073,0.0003240513248586874,0.0015028123091595236,0.0015028123091595236,0.2323898525766712,1.055334332206739,1,11
N5000_T100_high_temp_fro_large_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_high_temp_fro_large_shared_feature_field_known_graph_20260401_023101,5000,100,high_temp,fro_large,cycle,50.0,shared_feature_field,known_graph,0.6712096913572819,0.0059647063267756414,0.004938858158964783,0.2452833332685133,0.0006312442819434438,0.00032193363659959416,0.0013213176658991577,0.0023235618517113005,0.0056364885206947124,0.014468871192861027,0.004905666665370262,0.004905666665370262,11,1
N5000_T100_high_temp_fro_large_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_high_temp_fro_large_shared_feature_field_shared_feature_interactions_20260401_024132,5000,100,high_temp,fro_large,cycle,50.0,shared_feature_field,shared_feature_interactions,0.6671982556240227,0.07546710716845054,0.018312035677050982,0.27458935308582727,0.00020861890213338952,0.0005366528799680293,0.001219358719049768,0.0016459573887735099,0.021812999652417273,0.09742285139501719,0.08331186824414684,0.2641081203759059,11,11
N5000_T100_baseline_temp_fro_small_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_baseline_temp_fro_small_uniform_known_graph_20260401_025216,5000,100,baseline_temp,fro_small,complete,1.0001000150036412,uniform,known_graph,0.5254973096069171,0.0031843795144035603,0.004122095579530139,0.006212454161467767,0.0013649421793294758,0.00045114350886706067,0.0013383502655089363,0.001185461319872405,0.004122095579530138,0.004122095579530138,0.006211832884996937,0.006211832884996937,1,1
N5000_T100_baseline_temp_fro_small_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_baseline_temp_fro_small_uniform_shared_feature_interactions_20260401_030310,5000,100,baseline_temp,fro_small,complete,1.0001000150036412,uniform,shared_feature_interactions,0.5001830254234296,0.3854362086429348,0.0021405749803504737,0.4687182398713475,0.0017981137215141163,0.0005697804864981809,0.002708437594746149,0.0001255987786342172,0.0021405749803504737,0.0021405749803504737,0.27475349511105923,1.1317018596110449,1,11
N5000_T100_baseline_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_baseline_temp_fro_small_shared_feature_field_known_graph_20260401_031421,5000,100,baseline_temp,fro_small,complete,1.0001000150036412,shared_feature_field,known_graph,0.5678536111169772,0.00955338864035898,0.004952117074028791,0.00800421080892609,0.0010879836933960774,0.0007232342691344679,0.0013291152717304078,0.001446232110694834,0.007893395299918962,0.028476509886736612,0.00800341034782065,0.00800341034782065,11,1
N5000_T100_baseline_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_baseline_temp_fro_small_shared_feature_field_shared_feature_interactions_20260401_032518,5000,100,baseline_temp,fro_small,complete,1.0001000150036412,shared_feature_field,shared_feature_interactions,0.5549307873128483,0.05723229399302417,0.0117040696494842,0.08976037126393857,0.0010265003610742673,0.0008010078382147817,0.0006418678462660199,0.001280047509128246,0.018777907094614313,0.06271965550289049,0.06842983042771478,0.17593251179337793,11,11
N5000_T100_baseline_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_baseline_temp_fro_medium_uniform_known_graph_20260401_033631,5000,100,baseline_temp,fro_medium,erdos_renyi,2.7078886446810606,uniform,known_graph,0.5358041413406175,0.0011030021951466266,8.989903148681755e-06,0.0067203550209861615,0.00025962846428839725,0.0006690273699114235,0.0006197146449813395,0.0004912966165342425,8.989903148681755e-06,8.989903148681755e-06,0.002481769342394524,0.002481769342394524,1,1
N5000_T100_baseline_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_baseline_temp_fro_medium_uniform_shared_feature_interactions_20260401_034701,5000,100,baseline_temp,fro_medium,erdos_renyi,2.735370171120799,uniform,shared_feature_interactions,0.5073654752609194,0.41708730624141005,0.00654835881367699,0.5323065697038628,0.000170665673859427,0.0008997086588316411,0.0007826669161417055,0.0014805465091589642,0.006548358813676991,0.006548358813676991,0.31186145092517786,1.1955911474721415,1,11
N5000_T100_baseline_temp_fro_medium_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_baseline_temp_fro_medium_shared_feature_field_known_graph_20260401_035747,5000,100,baseline_temp,fro_medium,erdos_renyi,2.720396793453549,shared_feature_field,known_graph,0.5718131889379497,0.010523388501397312,0.004498679709198413,0.006690572152866606,0.0003883278345176433,0.0015076490913933371,0.0019288693050913963,0.002151526627330036,0.0082227963403046,0.03281096663093408,0.0024594103951916524,0.0024594103951916524,11,1
N5000_T100_baseline_temp_fro_medium_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_baseline_temp_fro_medium_shared_feature_field_shared_feature_interactions_20260401_040819,5000,100,baseline_temp,fro_medium,erdos_renyi,2.706846802034519,shared_feature_field,shared_feature_interactions,0.5591364516092844,0.30663480352298944,0.048281832543975105,0.566823015643877,0.000778540039778064,0.0010947893329586456,0.0004267997485379871,0.002232028321450308,0.03152541268853368,0.16452942511263002,0.28588522578978615,1.0940417070199429,11,11
N5000_T100_baseline_temp_fro_large_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_baseline_temp_fro_large_uniform_known_graph_20260401_041906,5000,100,baseline_temp,fro_large,cycle,50.0,uniform,known_graph,0.5200073126142798,0.0027867277183613584,0.003795368169718094,0.13956579356245163,0.0007562492775415874,0.002271673063261287,0.00035547794737278426,0.0043058179680181,0.003795368169718094,0.003795368169718094,0.002791315871249034,0.002791315871249034,1,1
N5000_T100_baseline_temp_fro_large_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_baseline_temp_fro_large_uniform_shared_feature_interactions_20260401_042940,5000,100,baseline_temp,fro_large,cycle,50.0,uniform,shared_feature_interactions,0.5012785908541731,0.3635956320677525,0.0038726187264173655,0.5804983504033162,0.0012300722210640824,0.0006944829704530614,0.0014011461400721403,0.0012580100663536764,0.003872618726417365,0.003872618726417365,0.18892466204707595,1.4034919905278156,1,11
N5000_T100_baseline_temp_fro_large_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_baseline_temp_fro_large_shared_feature_field_known_graph_20260401_044025,5000,100,baseline_temp,fro_large,cycle,50.0,shared_feature_field,known_graph,0.5519467479732685,0.014475512286966002,0.0072080633991159805,0.06030539618071819,0.0010416477486252518,0.0017678319401846776,0.0016295475606225018,0.003144609009610333,0.012059305225066087,0.0436224503893039,0.0012061079236143635,0.0012061079236143635,11,1
N5000_T100_baseline_temp_fro_large_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_baseline_temp_fro_large_shared_feature_field_shared_feature_interactions_20260401_045051,5000,100,baseline_temp,fro_large,cycle,50.0,shared_feature_field,shared_feature_interactions,0.5530499687091887,0.05752018316045257,0.014444814123050317,0.11564377540926708,0.0007944770634479847,0.0006605528010889539,0.0005586670678394134,0.001311200009904978,0.018635223850525535,0.05658747803665365,0.06755517329070317,0.1645777983049139,11,11
N5000_T100_low_temp_fro_small_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_low_temp_fro_small_uniform_known_graph_20260401_050136,5000,100,low_temp,fro_small,complete,1.0001000150036412,uniform,known_graph,0.13954577252238953,0.0821554673282046,0.13072347483964766,0.00393079828405793,0.15241090515278366,0.012598073475004745,0.0012621688746212723,0.0019134725988961265,0.13072347483964764,0.13072347483964764,0.003930405184576324,0.003930405184576324,1,1
N5000_T100_low_temp_fro_small_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_low_temp_fro_small_uniform_shared_feature_interactions_20260401_051236,5000,100,low_temp,fro_small,complete,1.0001000150036412,uniform,shared_feature_interactions,0.23803704517119273,0.12572864734830713,0.011264117822439189,0.17045689926224206,0.006086220808732445,0.004680659151945821,0.0004694866366508066,0.004516360830219446,0.01126411782243919,0.01126411782243919,0.09359435422393346,0.44508538043022855,1,11
N5000_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_low_temp_fro_small_shared_feature_field_known_graph_20260401_052354,5000,100,low_temp,fro_small,complete,1.0001000150036412,shared_feature_field,known_graph,0.18138095638851048,0.02603601974684514,0.015069395958107851,0.037775925669300145,0.030332679759213166,0.011524581475683249,0.0019193089672986385,0.0009514466251528964,0.022006605002084265,0.06271823141120081,0.03777214788781236,0.03777214788781236,11,1
N5000_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n5000_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260401_053449,5000,100,low_temp,fro_small,complete,1.0001000150036412,shared_feature_field,shared_feature_interactions,0.40078509536152096,0.07528582639768948,0.01462956609674383,0.12915473618582243,0.0058075016647771704,0.003314115559936215,0.0009891326004355383,0.0007328541689424761,0.026208432177458777,0.10481330064679284,0.08562756628570595,0.24064536550748178,11,11
