experiment_name,outcome_code,outcome_label,intervention_code,intervention_label,lag_code,network_name,field_basis_mode,tau_zero_mean,tau_smoothness_lambda,realized_start_date,realized_end_date,requested_calendar_weeks,realized_calendar_weeks,weeks_dropped_due_to_missing_or_lag,time_steps,requested_node_count,node_count,dropped_node_count,full_fit_status,outcome_only_fit_status,fallback_run,outcome_positive_share,outcome_transition_rate,outcome_weeks,outcome_counties,outcome_rule,intervention_positive_share,intervention_transition_rate,intervention_weeks,intervention_counties,intervention_rule,beta,eta,field::log_population,field::median_household_income,field::pct_black,field::pct_hispanic,field::pct_in_labor_force,field::poverty_rate,final_loss,interaction::contiguity,psi,tau::t_0,tau::t_1,tau::t_10,tau::t_11,tau::t_12,tau::t_13,tau::t_14,tau::t_15,tau::t_16,tau::t_17,tau::t_18,tau::t_19,tau::t_2,tau::t_20,tau::t_21,tau::t_22,tau::t_23,tau::t_24,tau::t_25,tau::t_26,tau::t_27,tau::t_28,tau::t_29,tau::t_3,tau::t_30,tau::t_31,tau::t_32,tau::t_33,tau::t_34,tau::t_35,tau::t_36,tau::t_37,tau::t_38,tau::t_39,tau::t_4,tau::t_40,tau::t_41,tau::t_42,tau::t_43,tau::t_44,tau::t_45,tau::t_46,tau::t_47,tau::t_48,tau::t_49,tau::t_5,tau::t_50,tau::t_51,tau::t_52,tau::t_53,tau::t_54,tau::t_55,tau::t_56,tau::t_57,tau::t_58,tau::t_59,tau::t_6,tau::t_60,tau::t_61,tau::t_62,tau::t_63,tau::t_64,tau::t_65,tau::t_66,tau::t_67,tau::t_68,tau::t_69,tau::t_7,tau::t_8,tau::t_9,zeta
outcome_case_rate_100k_ge_200__intervention_complete_cov_ge_40__lag_1w__contiguity,case_rate_100k_ge_200,case_rate_100k >= 200,complete_cov_ge_40,complete_cov >= 40,1w,contiguity,acs_2021,True,0.0,2021-01-11,2022-05-15,71,70,1,69,3213,3203,10,completed,not_run,False,0.3635743276392668,0.125629504947807,70,3203,case_rate_100k >= 200,0.4370634672851344,0.0124475695339966,70,3203,complete_cov >= 40,-0.005788325017346122,0.5489551023063046,0.16270078370252725,-0.28243999477055765,-0.18050450519703937,-0.08940386136174232,0.08803090847458056,-0.06242963274901652,0.15664634021495547,2.6480511099675152,2.141652107654568,-0.12046945254881539,-0.16158359958466798,-0.08475903778306997,0.0013441333939691652,-0.05929585601767568,-0.20846012553713084,-0.2039839393661173,-0.2866032988483435,-0.30909338650542045,-0.44643445682884314,-0.3183393125572298,-0.6024316043456736,-0.19362703744734652,-0.3829974702485102,-0.5308783178507182,-0.4508657703329904,-0.4566068544035225,-0.22821462818780774,-0.1305965698647815,0.09821320180773416,0.25645995926078785,0.2449673101536347,0.27162442010026216,-0.2091477917327646,0.24003855965114437,0.22367024460168344,0.1966416287303559,0.03812647687256855,0.17814076344136134,-0.06106017894302161,-0.11510547759543562,-0.125340121069648,-0.1700523966946748,-0.19272081045125605,-0.32760666867407473,-0.013345398258799617,-0.03823996285709572,0.052204719720011096,0.08735124473284725,-0.3146906163135025,0.3567331404815911,-0.00043467497920517313,-0.0380714537239596,-0.024679500378054893,0.5154487744655526,0.04279594209008576,0.8890619433785685,1.0916278968938937,2.2285132221585977,2.2552440901883535,0.402513718081678,-0.21400810560781383,-0.35422340925442436,-0.39770910918707897,-0.19098954770761076,-0.1922645653747704,-0.16941720010084868,-0.18378654554392623,-0.286922072067384,-0.3254546641987432,-0.27310403354131124,-0.1413310484105804,-0.03045385473354178,-0.10393092954800927,0.03986868746229191,0.019674626882391612,,0.0018616295847988622,-0.06499513823108201,0.002199659303118801,-0.005142312683802113
outcome_case_rate_100k_ge_200__intervention_complete_cov_ge_40__lag_2w__contiguity,case_rate_100k_ge_200,case_rate_100k >= 200,complete_cov_ge_40,complete_cov >= 40,2w,contiguity,acs_2021,True,0.0,2021-01-18,2022-05-15,71,69,2,68,3213,3203,10,completed,not_run,False,0.3571968308696104,0.1252639988246313,69,3203,case_rate_100k >= 200,0.4312306850009276,0.0126030743237038,69,3203,complete_cov >= 40,-0.0068333898026212625,0.5497406443388102,0.16252044970822588,-0.28152142844807,-0.19528023585276,-0.09185187053160887,0.08070253501922982,-0.060716688600964824,0.15635057629926394,2.6483668977784918,2.1345087336520465,-0.16329217195473567,-0.19517082901013433,0.0005296535663337085,-0.06042464779969787,-0.2102542428012168,-0.2059838618963791,-0.2888963974072613,-0.31100579880796314,-0.44803899751184345,-0.3206788919652335,-0.6038906287544006,-0.3873989320986952,-0.21023245780985242,-0.5340757820873234,-0.45244066956528245,-0.4585547375530153,-0.2279378450159742,-0.13128660456088015,0.09792797197590124,0.2564792677115205,0.24464041548620347,0.2709023730656201,0.23923676723372742,-0.32875205083498354,0.2229194665360025,0.1955635265858977,0.03688198331913161,0.17778320518393612,-0.0624874323887625,-0.11609916700575454,-0.12606012106666298,-0.17113905120641046,-0.19408386372015382,-0.015025034144693835,0.0421654796229992,-0.03970806991839879,0.05106520344738709,0.08625184533837021,-0.3170723667717005,0.35702835004067884,-0.0015840633512766214,-0.0391817093425477,-0.025350438741778215,0.5156541098046812,0.8852779023597157,-0.17026546768547782,1.0900593129105776,2.185736795062902,2.264075147242373,0.397078100288908,-0.21528472595218595,-0.3529979396663461,-0.39882318074913986,-0.19218191535422868,-0.19377403468472226,-0.18473986463298836,0.00017937446957509443,-0.28993803373018345,-0.33011825239900716,-0.27437616772903456,-0.14224742019088113,-0.03069629723280287,-0.10461366895285591,0.04007029013969202,0.018563138439875,,,-0.06559604091080376,0.0013744536553946488,-0.08568425852373397,-0.005174936357271242
outcome_case_rate_100k_ge_200__intervention_complete_cov_ge_40__lag_3w__contiguity,case_rate_100k_ge_200,case_rate_100k >= 200,complete_cov_ge_40,complete_cov >= 40,3w,contiguity,acs_2021,True,0.0,2021-01-25,2022-05-15,71,68,3,67,3213,3203,10,completed,not_run,False,0.3517612165065839,0.1244169412071705,68,3203,case_rate_100k >= 200,0.4252538980000367,0.0127818602895606,68,3203,complete_cov >= 40,-0.00533856900924304,0.5499312082807466,0.16049260522063924,-0.2775061654031542,-0.2092909398390894,-0.09916663545247668,0.07125268827848065,-0.052956435981681475,0.15555401751430295,2.6591312133341787,2.129194465289675,-0.19514066100856708,-0.2094198273507604,-0.05830721266767545,-0.20652529954618956,-0.2023138755197241,-0.2880426157794811,-0.3094407537146046,-0.4491816108174008,-0.31869563925670036,-0.6091755267948408,-0.38690675557764553,-0.5355826381082515,-0.3267433677222114,-0.45265943403332143,-0.4566641351394839,-0.22752066834312315,-0.12905333770590977,0.10010560811244873,0.25820118115693297,0.24518942268858113,0.27097638605320823,0.23852423256630634,0.221655229258909,0.04564407889037748,0.19402064539411243,0.034480541628514064,0.1755682322719265,-0.06444845023274272,-0.11790687784761031,-0.12831674574832483,-0.17294310096151919,-0.19555614823337925,-0.015710293635910595,-0.041188579202583196,-0.16625491625744854,0.050012849642874266,0.08489950912602696,-0.3186864664232922,0.35588892982326886,-0.0030654060445396243,-0.040778380819888334,-0.026888199057281254,0.5134277746347772,0.8777335951085906,1.0798649693957512,0.003774514703329122,2.1325083513538265,2.1662581821467417,0.3918659894179118,-0.21923726033463153,-0.35463684372938126,-0.3989145018028507,-0.19242162497138351,-0.19213559366468613,-0.18446786432874082,-0.2903280669016323,-0.06376347480470247,-0.32744627223702244,-0.27321775251005526,-0.14186519210557633,-0.029765788663279003,-0.10376302363702637,0.04074221571075742,0.02047956942273614,,,,0.004230859356384299,-0.08358809603205042,0.0026154114091365755,-0.0193685425036102
outcome_case_rate_100k_ge_200__intervention_complete_cov_ge_40__lag_4w__contiguity,case_rate_100k_ge_200,case_rate_100k >= 200,complete_cov_ge_40,complete_cov >= 40,4w,contiguity,acs_2021,True,0.0,2021-02-01,2022-05-15,71,67,4,66,3213,3203,10,completed,not_run,False,0.3476777834213261,0.1228441139462057,67,3203,case_rate_100k >= 200,0.4191080190679447,0.0129471423570705,67,3203,complete_cov >= 40,-0.0035887449540473234,0.5519360303369588,0.16410831911419677,-0.28920884746037084,-0.20405486786120625,-0.10539247469880836,0.06485953594578805,-0.056214451211995774,0.1542826147138197,2.679544209243392,2.12501234297442,-0.2074683073167758,-0.32145123371592776,-0.20123204332340353,-0.19632195264276972,-0.280897256399613,-0.30002283457697526,-0.43760726298412556,-0.3094276986729406,-0.5995467640149041,-0.37652048663784604,-0.5253640393026966,-0.44489530820098744,0.052691849972223294,-0.44898102023052167,-0.22147671441382163,-0.1236436638502606,0.10490119217095724,0.26253420409982153,0.24743924669829473,0.2730930543996413,0.23912575114452297,0.22076688091238506,0.1915259771923227,-0.159262807793945,0.031635762972490045,0.1715941286982924,-0.06952449315771472,-0.12106596326038023,-0.1302557171781373,-0.1746993918373128,-0.1966531742591022,-0.01598476997573359,-0.0413339009486899,0.0494007280052202,0.010799702734818896,0.08349008238432643,-0.3211685940922423,0.3559379127625005,-0.004600008453101524,-0.04219347859512912,-0.028671145130187092,0.5112667143285627,0.8702570824378593,1.0519351429023054,1.9673374225695663,-0.05461681927760676,1.9950764716080183,0.3825520186375602,-0.226610014700567,-0.3595590820143816,-0.3994626904334876,-0.1893982951267684,-0.1885053500959123,-0.18031514994325012,-0.2844689857802315,-0.32120895020472207,0.01018440215981484,-0.2657229217855416,-0.1371062930232241,-0.02564917848383037,-0.09912456170598008,0.044077566157049004,0.023280749924241936,,,,,-0.07598656859699918,0.009172077396496035,-0.05207123013154399,-0.034373740525971246
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_40__lag_0w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_40,complete_cov >= 40,0w,contiguity,acs_2021,True,0.0,2021-01-04,2022-05-15,71,71,0,70,3213,3203,10,completed,not_run,False,0.3711265406990805,0.2796530038802908,71,3203,death_rate_100k >= 2,0.442749534987006,0.0122875875295481,71,3203,complete_cov >= 40,-0.020110933471954123,0.2512918682271036,0.8782340404181058,-1.0920101480413724,-0.08435280332806758,-0.26225294980292646,0.04888546146818171,-0.5558207432090551,0.29275020947211133,1.6635929373202183,2.170405891943437,0.20554019978308072,0.185097502085487,-0.07553184435781686,-0.10672559955863106,-0.07858049517574887,-0.07071269684615117,-0.11540996043645864,-0.12173410965607079,-0.10720481115516886,-0.12581021245925775,-0.13462691063262439,-0.06592231746231074,0.1770831122186616,-0.19982296517362402,-0.15251042415759422,-0.24324653699507792,-0.23627301287362895,-0.25066108089410727,-0.2961376677492808,-0.21830344577756788,-0.2169013809052019,-0.18618777729017616,-0.09595411075480291,0.17111215805989308,-0.043177026674001404,0.006119764483626208,0.042976582471439435,0.05043803167948206,0.07419039845173864,0.1694185271854288,0.15674601327389928,0.17048345939834647,0.11909195629716145,0.11591225122063423,0.10543664873369117,0.13231183794457305,0.10855735666821316,0.049048548075140586,0.05686947306652887,0.07382240450083283,-0.06893923960597986,0.15928785960312025,0.0813410023574041,0.07701691886583362,0.0384583665995123,0.011647004522053821,0.06845491661460179,0.14111804302898137,0.12946126453794013,0.1479490393361984,0.2088634405984601,0.24687967094165472,0.2323851801460025,0.20782125132314422,0.14104964561301445,0.10048666147517761,0.08613118624665958,0.03356170497553432,0.030228706077709756,-0.038827018336292006,-0.08056405831790708,-0.13700993398630895,-0.09725513323810826,-0.1844542976186512,-0.17215749170528882,-0.07213114683805208,-0.2476031512781992,0.03766623500788029,-0.02975169371061604,-0.07993677184803549,-0.11834033582620292
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_40__lag_1w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_40,complete_cov >= 40,1w,contiguity,acs_2021,True,0.0,2021-01-11,2022-05-15,71,70,1,69,3213,3203,10,completed,not_run,False,0.3670888898800232,0.2799594582977009,70,3203,death_rate_100k >= 2,0.4370634672851344,0.0124475695339966,70,3203,complete_cov >= 40,-0.018661890748084997,0.25123254491733266,0.864036900046391,-1.0883168284704783,-0.08932235778859834,-0.26306415538082095,0.05150908998561833,-0.5449914901453875,0.2935240113293369,1.6770676812699021,2.152212889543555,0.18679291295601658,0.1791923484175146,-0.10068292756968993,-0.07251245013983287,-0.06485168696862176,-0.10925240948813732,-0.11617043385544829,-0.10162754094705882,-0.12075227997704532,-0.12979359978013422,-0.06160961915133082,-0.19377557349257563,0.17368524325336124,-0.1464175196138101,-0.23620128930166473,-0.22894686853837076,-0.2426283423446264,-0.28668136609336253,-0.21036775285859347,-0.20961288072817538,-0.17950647531761244,-0.09078266776702354,-0.03862065048236724,0.10825646842194722,0.009657893261048376,0.045632252239470907,0.0524838857000964,0.07552359591946774,0.16941965827103347,0.1557043046884223,0.17040550410411476,0.11920798210624957,0.11639309694275718,0.1310214618621703,0.015300257112129708,0.10864539647306215,0.050188707172739384,0.058161502533016676,0.07487468326222595,-0.06639473761204014,0.15967920957531398,0.08177949031538859,0.07768921757640344,0.039872281039709016,0.06991310109986565,0.08944835088266455,0.14162651424409728,0.12966399164925904,0.14673509262600862,0.2081905655029082,0.24601791217713093,0.23098290414819722,0.20654038055273086,0.14043228355831688,0.100434587082091,0.03453658396902319,0.04159382630529446,0.031232115072023066,-0.03684309929881656,-0.077963705288303,-0.13329050367522496,-0.09386074808388833,-0.1803828733072428,-0.16706942247233988,-0.06889429047603812,-0.24173761318446843,,-0.025378669349786588,-0.0745148426719053,-0.06979072223773469,-0.0741303082894232
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_40__lag_2w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_40,complete_cov >= 40,2w,contiguity,acs_2021,True,0.0,2021-01-18,2022-05-15,71,69,2,68,3213,3203,10,completed,not_run,False,0.3630156510879745,0.2802106481056363,69,3203,death_rate_100k >= 2,0.4312306850009276,0.0126030743237038,69,3203,complete_cov >= 40,-0.015310703719524614,0.25111693355071857,0.8491644082642376,-1.088090995038066,-0.09261785092225946,-0.2633549203481146,0.05165241780378897,-0.5471274042901204,0.2940438784533369,1.6913968332057656,2.1464596851144204,0.18199690953040182,0.17654883283305048,-0.06570390040337502,-0.057927661098457844,-0.10195768536482615,-0.108750224583032,-0.09485325747737401,-0.11399686075905098,-0.12403748844258362,-0.05648438230496573,-0.1869658902743727,-0.14012114958838232,0.11140927833226846,-0.22943940531106485,-0.22242150343207281,-0.2359696018928462,-0.2802829949087949,-0.20385688001296703,-0.20279988763581228,-0.17292448360711188,-0.08480201977889157,-0.03424111653936939,0.013238803502599362,0.019735068741576413,0.04849318270554703,0.05449420538391538,0.07699733510615032,0.16950711019585946,0.1552674162798018,0.16909482841924367,0.11904971485074942,0.11607280192219592,0.13107772133302933,0.10704012644204372,0.09368785799757087,0.04981144527109653,0.05817034054418013,0.07496582142725108,-0.06490126959311807,0.16007555154473707,0.08201444014701045,0.07745633306834496,0.040197436574965544,0.07064311801362434,0.1414878994479662,0.04599979070849558,0.1291607069256418,0.1458657877804435,0.20564241650408996,0.24341553847163747,0.22844944871990286,0.2043229991077799,0.13856759645192732,0.09938673344559029,0.03417559375117411,0.031430008276112566,-0.019805570446529135,-0.0363975347285071,-0.07623162054729518,-0.13027664338440934,-0.09194601628450366,-0.17625404593876334,-0.1626342769977234,-0.06585009342112151,-0.23749345627935828,,,-0.06851738382913693,-0.06321055733567503,-0.09389533755648284,-0.07966057387333551
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_40__lag_3w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_40,complete_cov >= 40,3w,contiguity,acs_2021,True,0.0,2021-01-25,2022-05-15,71,68,3,67,3213,3203,10,completed,not_run,False,0.3590338102146884,0.2804972949799861,68,3203,death_rate_100k >= 2,0.4252538980000367,0.0127818602895606,68,3203,complete_cov >= 40,-0.011626046459238532,0.25061061864802453,0.8354128366195086,-1.0924930864033744,-0.09845240249719332,-0.26439931690586643,0.058497907052380796,-0.5392682264924945,0.2947159250137971,1.7035344593415076,2.1399585040330926,0.1800332457907538,0.11530942483762675,-0.05080867342427017,-0.09460698030275198,-0.10169790849731825,-0.08770642244289825,-0.10737657759942272,-0.11732478621771099,-0.05090755018998458,-0.18122798211044397,-0.13423885516213258,-0.22230979759713146,0.02466696850038338,-0.2153649188338276,-0.22903702511923338,-0.2726227459151985,-0.19679409299251502,-0.1963493848102534,-0.1667035241783505,-0.0794693639889959,-0.029676329968814093,0.01670527210908629,0.051259081447450436,0.09877826459887878,0.05697687794855479,0.07902118666091727,0.17030819544889386,0.15517954958591837,0.16914042321243622,0.11816587866817214,0.11585195082590174,0.13092325856924591,0.10700839307201344,0.04941050807207352,0.05130963505753368,0.0583253025030361,0.07500927364482296,-0.06399409417538891,0.1596551253546381,0.08186697160930621,0.07770012587498212,0.040210999699862804,0.07048207332569915,0.14156360572630475,0.12852287610839008,-0.014643204238440366,0.14490234261089066,0.20393352717866656,0.24084064174128603,0.22620872233225114,0.2023512289197393,0.13698996416901751,0.09731422255783893,0.033685935131686315,0.030809844840304468,-0.035920147532776496,-0.06149127791839905,-0.07607759456037505,-0.12894403510445335,-0.08957551414213964,-0.17446433897007715,-0.16046485737344446,-0.06464490959677673,-0.23423132792953508,,,,-0.056532573854937686,-0.08666087105215009,-0.05855323193441624,-0.07968933110068907
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_40__lag_4w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_40,complete_cov >= 40,4w,contiguity,acs_2021,True,0.0,2021-02-01,2022-05-15,71,67,4,66,3213,3203,10,completed,not_run,False,0.3551008615989673,0.2806507157115961,67,3203,death_rate_100k >= 2,0.4191080190679447,0.0129471423570705,67,3203,complete_cov >= 40,-0.008277172015961646,0.25114464223933053,0.819849587929317,-1.090993985073246,-0.10021461745777328,-0.2648620271301399,0.0579140693738514,-0.5369340473662355,0.2954320117689412,1.7125039513399387,2.13166641645565,0.12008402996529653,0.029820047263134912,-0.08712785794539533,-0.0939356337076417,-0.08001144011645336,-0.09982008109416271,-0.109977971440703,-0.044658338196424556,-0.17465241955956343,-0.12796688318748398,-0.21543153204186075,-0.20808339565940417,0.10336600526978802,-0.22171481430783746,-0.2645103214243233,-0.19000992186530166,-0.18972656916052183,-0.16062066419846163,-0.07401719579856283,-0.024934989567955944,0.020632898063897672,0.054235403775746004,0.05934923471834192,0.05644545291417008,0.08103268172437855,0.17159537206526967,0.15630653414210197,0.1691487038457554,0.11874741090876063,0.11604354598533548,0.1312647835812883,0.1070239403347539,0.0498084693746469,0.05824351051853775,-0.008652421565509938,0.07573668973545931,-0.062178224422408813,0.15983026418168914,0.08186068497585912,0.07718814523953058,0.040046942787735344,0.07030892488796105,0.14021183262549133,0.12741509910375334,0.14371836086618783,-0.05543884159385775,0.20217474932213333,0.23830353587167033,0.22289821855349878,0.19960453460410635,0.1344573094454792,0.09599674592515069,0.03249475832741592,0.029983607974658592,-0.036256966175602486,-0.07540799893044978,-0.04975911896159958,-0.1281702041246946,-0.08877730745065636,-0.17283238294583478,-0.15908381726968482,-0.0637985166689622,-0.2325949133561101,,,,,-0.07976363665874461,-0.05155141685410046,-0.04391263262871011,-0.07603542033619493
outcome_case_rate_100k_ge_100__intervention_partial_cov_ge_10__lag_0w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,partial_cov_ge_10,partial_cov >= 10,0w,contiguity,acs_2021,True,0.0,2021-01-04,2022-05-15,71,71,0,70,3213,3135,78,completed,not_run,False,0.5581867601141137,0.1389109136477557,71,3135,case_rate_100k >= 100,0.8436866814924635,0.0162816131237183,71,3135,partial_cov >= 10,0.07068421081571162,0.5196290863718899,0.2949706455072271,-0.18726671962737185,-0.10946833987206048,-0.05939500050293437,0.0884293049970009,-0.06169483582438986,0.1759054133711974,2.488842444207154,2.1029152001955747,0.23492758618625434,0.15087592346721246,-0.013561305550900914,-0.10623901658172773,0.03928728624773631,-0.047680661342203244,-0.14904702604388342,-0.1056804465258181,-0.20454161031195137,-0.27213360230384726,-0.30085730205797745,-0.28928230866082877,0.06397584350375074,-0.4789328408239526,-0.26509249679766206,-0.46928049851756537,-0.4238796657387119,-0.3493273490118311,-0.1303720362753161,-0.013838816672322368,0.16281192077348938,0.20952656053641588,0.24110270438700723,-0.031760668774506035,0.2830370838305863,0.1861570403582831,0.2684242310537204,0.24840368103851326,0.13256196789899014,0.27936363282943194,0.21051636440891566,0.08603782852790151,-0.03543495124145221,-0.1420799501348843,-0.16174194956717658,-0.11430661322377599,-0.15821970540164168,-0.1049129349753955,-0.024274281961149013,0.018263260273843,-0.3129099488995064,0.3452441384502653,0.019544866145142104,-0.003351707834454361,0.035496172526897206,-0.293810338899607,0.4810338874828164,0.8328164916713404,0.7699273170637848,0.9361448156515788,0.9195319401386162,0.6926859735322229,0.21299027612788404,-0.1624533764004878,-0.4294688849906649,-0.3758462385519476,-0.018217225401235118,-0.3373241995834945,-0.2747114688488941,-0.24460655569861114,-0.3084573083153253,-0.1899759294720992,-0.2309519692854865,-0.017186082679338674,-0.07701857627775907,0.018846375983151226,0.02648314867659956,-0.23283805877292174,-0.10112625896645212,-0.10328615139758349,0.2521562978819099
outcome_case_rate_100k_ge_100__intervention_partial_cov_ge_10__lag_1w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,partial_cov_ge_10,partial_cov >= 10,1w,contiguity,acs_2021,True,0.0,2021-01-11,2022-05-15,71,70,1,69,3213,3135,78,completed,not_run,False,0.5523946229209387,0.1402399278829484,70,3135,case_rate_100k >= 100,0.841453634085213,0.0165175785313085,70,3135,partial_cov >= 10,0.07033533645089203,0.5182479385048812,0.28335222066900023,-0.18094046654516907,-0.11276729378195682,-0.06037324783680442,0.08942997389831424,-0.056846891091110616,0.17767423941416877,2.482042477582952,2.067277343342615,0.15544454252857415,0.080223051500401,-0.10511515805206623,0.04023569116022298,-0.04758142714793471,-0.14856601820403173,-0.10629060860890477,-0.20488932301654483,-0.2720186068599436,-0.3008098528486826,-0.29065409186779745,-0.47968683132831946,-0.004547495494654877,-0.2661091136453797,-0.46965194449268194,-0.42407753948119337,-0.35031408252766055,-0.13188659467153419,-0.013866289674626272,0.1627182731610112,0.21050724215735428,0.24352809756461036,0.2840498845678686,-0.13286973064257873,0.18773355190646512,0.27127971131502443,0.2510844714459474,0.13401388587643576,0.28402486447583364,0.21599636523604768,0.08766208643900343,-0.0320222828995428,-0.1398014258327434,-0.09233436158317983,-0.2792666091954206,-0.15624783014515667,-0.10382669069347487,-0.022876617041521077,0.020113371221486397,-0.3113919492627769,0.34591975994017093,0.021371854090370342,-0.0025588717844859626,0.037431713383695456,0.48491162993177006,-0.003942390251621026,0.8411444587702908,0.7787872865672646,0.940761249957175,0.923769051997883,0.7028663517275617,0.2169027806329564,-0.15832499668199063,-0.4267796873135543,-0.37451210959181597,-0.3376185226843325,-0.2241122500848993,-0.27422847986498616,-0.24496650637410064,-0.308292615873166,-0.1914386069157733,-0.2316501270277221,-0.018221048824124973,-0.0774450354969611,0.01869504738937541,0.027042720034447805,,-0.0956839101068338,-0.09976451431704078,-0.011976846567487955,0.17781080883203426
outcome_case_rate_100k_ge_100__intervention_partial_cov_ge_10__lag_2w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,partial_cov_ge_10,partial_cov >= 10,2w,contiguity,acs_2021,True,0.0,2021-01-18,2022-05-15,71,69,2,68,3213,3136,77,completed,not_run,False,0.5467132505175983,0.1413002701080432,69,3136,case_rate_100k >= 100,0.8390962363206153,0.0168254801920768,69,3136,partial_cov >= 10,0.0680339355830822,0.5174346225710817,0.27651804153574894,-0.1814943124701923,-0.12251142379525683,-0.057333951911794044,0.08420514357488659,-0.06034709161217154,0.17925154445307817,2.4755498330793544,2.0393208789338177,0.08205138222157897,0.006446251643345022,0.04020740341036428,-0.04649047122761695,-0.14677570091948258,-0.10660192764177058,-0.20505790243729405,-0.27324066266388697,-0.30213150690136836,-0.2925654677756699,-0.48245722761544707,-0.2691235667084196,-0.10768316826584648,-0.47286771155157337,-0.4276739665286926,-0.35276332219192663,-0.13318086490399256,-0.014282327967492693,0.1624237935888326,0.2105275085278886,0.24480875202016275,0.287173486861922,0.18993206914836638,-0.25229189059842605,0.2724504730501025,0.2518036006114152,0.13620068620779943,0.2824373773280667,0.22117265507532233,0.0942539189900222,-0.0277313523996885,-0.1379356704229448,-0.08906078829520987,-0.13533881642422202,0.0074834353594912485,-0.09999350042421244,-0.020476850218817125,0.022681820864579302,-0.3078494848562383,0.34901350630467104,0.022638293368071754,0.00101165677398292,0.03749129264872472,0.48600705934273214,0.8391600879142974,-0.20901966471436376,0.7623863898583647,0.9418792572942167,0.9222336843070843,0.7016688786972285,0.21545494807479987,-0.15385302289457625,-0.422916145378195,-0.3726492945149384,-0.3372227559132919,-0.2742115980361086,-0.08768161957120338,-0.24495475030693137,-0.30870809286272677,-0.19130117437634134,-0.23317892655810224,-0.016702723179049073,-0.078109599616102,0.020234932667933622,0.026749150317047513,,,-0.09251358130855644,-0.009339136993288557,-0.1020475173143998,0.10041260677698913
outcome_case_rate_100k_ge_100__intervention_partial_cov_ge_10__lag_3w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,partial_cov_ge_10,partial_cov >= 10,3w,contiguity,acs_2021,True,0.0,2021-01-25,2022-05-15,71,68,3,67,3213,3137,76,completed,not_run,False,0.5413471094526431,0.1420027690682704,68,3137,case_rate_100k >= 100,0.8367445479945246,0.0170854366991944,68,3137,partial_cov >= 10,0.06935909968504099,0.5162679638970495,0.27033051890750964,-0.18187861034676625,-0.13364525641573136,-0.05885382841654522,0.08816392589949537,-0.05408033253446326,0.1801050902251423,2.470905669321439,2.0252957833300615,0.010630618897928767,-0.09265539458355813,-0.04707464991653691,-0.14693988321804474,-0.1081376678587797,-0.20632925756952641,-0.2747526411604762,-0.3051802704676206,-0.29607571168891095,-0.4858457466505802,-0.27254637071618204,-0.4762438241491011,-0.22784741642191006,-0.43119192931140626,-0.35568137438927655,-0.13599599052056585,-0.017156248437297007,0.16082554590722048,0.20890676578876374,0.2430231275422686,0.286449740410261,0.19007630287337965,0.2733463463138246,0.03518613128192091,0.2539043016404777,0.1369804362801742,0.28311988561741674,0.22074991971412314,0.09616744323112796,-0.025047458817343868,-0.13721182228911313,-0.08811616513851976,-0.13504597934514406,-0.08480499747169719,-0.1958423039578216,-0.020105936139686233,0.022177685057045385,-0.30800429347242925,0.3481150704723646,0.022554024968008807,0.0007337690910541438,0.03712826477927277,0.48418582907663177,0.8362345906187887,0.7639012066504838,-0.07262162256535014,0.9477527176838225,0.9265374923367732,0.703096952795467,0.2163645616804283,-0.1537323004354244,-0.42376840782398856,-0.3740742223440513,-0.3391037744175489,-0.27673539828610866,-0.2475182823497741,-0.08599467125806752,-0.3106434477771023,-0.19408728637176406,-0.23501088771760462,-0.0192720679523852,-0.08063316694410251,0.01749344645858544,0.024834967071448465,,,,-0.004393263660268306,-0.09983865310005235,0.04078364245605866,0.04170166212360807
