view_code,view_label,component_rank,singular_value,energy_share,cumulative_energy_share,next_singular_ratio,matrix_kind,outcome_code,intervention_code,requested_start_date,resolved_start_week_end_date,start_index,node_count,transition_weeks
raw,Raw,114,5.859819935446925e-49,9.90666445741935e-103,1.0,5.859819935446925e-37,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
raw,Raw,115,4.152878182356317e-49,4.975735609904825e-103,1.0,,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,1,205.614039634212,0.6756518220571263,0.6756518220571263,2.5934985869520104,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,2,79.28056744224347,0.10045022661871045,0.7761020486758368,1.3618289860466615,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,3,58.21624319540443,0.054163381899994464,0.8302654305758312,1.1657375334890905,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,4,49.93940876310409,0.039856963951534506,0.8701223945273657,1.236958925202755,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,5,40.372730044304674,0.026049156006970862,0.8961715505343366,1.1929139041854708,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,6,33.843791997605585,0.018305241189966983,0.9144767917243036,1.1457105615661238,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,7,29.53956534305049,0.0139452280996256,0.9284220198239292,1.1231315191538565,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,8,26.301074130040423,0.011055143690439547,0.9394771635143688,1.07848965343589,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,9,24.386950812415808,0.00950456895244692,0.9489817324668157,1.0854722067132023,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,10,22.46667456024436,0.008066683357496834,0.9570484158243125,1.128772366792015,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,11,19.90363621683522,0.006331145170569504,0.9633795609948821,1.050490945178583,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,12,18.946985034175242,0.005737169027902649,0.9691167300227848,1.117675890008991,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,13,16.952128254303513,0.004592676757908165,0.973709406780693,1.0243859240354565,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,14,16.54857593857055,0.004376618335362287,0.9780860251160552,1.205872647532518,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,15,13.723319765509727,0.0030097871720505876,0.9810958122881058,1.0900316697251542,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,16,12.589835824650846,0.0025331304454017855,0.9836289427335076,1.0902425622328467,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,17,11.54773832977729,0.002131136609307793,0.9857600793428154,1.146973156461156,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,18,10.068010977176144,0.0016199618305260772,0.9873800411733414,1.0876386582230348,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,19,9.256760874631915,0.0013694163569282969,0.9887494575302698,1.150092305331772,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,20,8.048711248408516,0.0010353093002644599,0.9897847668305342,1.0046863769917747,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,21,8.011167895505773,0.0010256733899414467,0.9908104402204756,1.0051478180134623,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
row_centered,Row-centered,22,7.970139070031267,0.0010151944150646156,0.9918256346355402,1.1528327049266558,intervention_z,death_rate_100k_ge_2,complete_cov_ge_20,2020-03-01,2020-03-01,5,3014,115
